KRT17_x,KRT17_v,EMP1_x,EMP1_v,SLC4A4_x,SLC4A4_v,FAM3B_x,FAM3B_v,KRT17_orbit_x,KRT17_orbit_v,EMP1_orbit_x,EMP1_orbit_v,SLC4A4_orbit_x,SLC4A4_orbit_v,FAM3B_orbit_x,FAM3B_orbit_v
2.012087,-0.8251978158950806,1.5618311,0.22602498531341553,0.0,0.0021823656279593706,0.0,0.0007843278581276536,0.20134490728378296,0.33345675468444824,0.22997242212295532,0.5794939994812012,0.4181814193725586,-0.9505933523178101,0.35468629002571106,-0.48140057921409607
2.0761628,-0.85514235496521,1.5801345,0.20265060663223267,0.0,0.002054724609479308,0.0,0.0007097586058080196,0.20247608423233032,0.34308356046676636,0.23192276060581207,0.586967945098877,0.4150106608867645,-0.9454467296600342,0.3530811667442322,-0.47842729091644287
2.546764,-1.0529307126998901,0.0,0.6214002370834351,0.0,0.002071141730993986,0.0,0.0007001094636507332,0.20364098250865936,0.35369932651519775,0.23389939963817596,0.5952033996582031,0.41185808181762695,-0.939621090888977,0.3514865040779114,-0.4751274585723877
2.750432,-1.136268138885498,0.0,0.6380830407142639,0.0,0.0021506056655198336,0.0,0.000734178873244673,0.20484299957752228,0.36542582511901855,0.2359050065279007,0.6043026447296143,0.4087262749671936,-0.933099627494812,0.3499034345149994,-0.471498966217041
3.0041914,-1.243704915046692,2.457382,-0.042627811431884766,0.0,0.002063527936115861,0.0,0.0007121411035768688,0.2060866355895996,0.37840208411216736,0.23794257640838623,0.6143812537193298,0.40561753511428833,-0.9258638620376587,0.3483330011367798,-0.4675402045249939
1.939062,-0.8014322519302368,1.6187916,0.16287338733673096,0.0,0.0019312318181619048,0.0,0.0006389960180968046,0.20737582445144653,0.3927825093269348,0.2400156855583191,0.6255677938461304,0.40253397822380066,-0.917894721031189,0.34677645564079285,-0.463250070810318
2.309514,-0.9374152421951294,0.0,0.7178835868835449,0.0,0.0024263011291623116,0.0,0.0008978387922979891,0.20871558785438538,0.4087441563606262,0.2421283721923828,0.6380063891410828,0.3994784951210022,-0.9091729521751404,0.34523478150367737,-0.45862704515457153
0.0,0.09921577572822571,0.0,0.3824026584625244,3.3641179,-3.774071216583252,0.0,0.0018278334755450487,0.21011191606521606,0.4264867901802063,0.244284987449646,0.6518568992614746,0.39645349979400635,-0.8996783494949341,0.3437090516090393,-0.453670471906662
2.6475394,-1.0861008167266846,0.0,0.6815219521522522,0.0,0.0023243811447173357,0.0,0.0008179179858416319,0.21157076954841614,0.4462355971336365,0.2464904487133026,0.6672978401184082,0.39346152544021606,-0.8893903493881226,0.3422005772590637,-0.44838041067123413
0.0,0.12968561053276062,0.0,0.4158323109149933,0.0,0.0008476955117657781,0.0,0.0013612775364890695,0.21309934556484222,0.4682455062866211,0.24875053763389587,0.6845284104347229,0.39050522446632385,-0.8782873749732971,0.34071022272109985,-0.4427564740180969
2.5116153,-1.0368247032165527,0.0,0.6352653503417969,0.0,0.0019658540841192007,0.0,0.0006490031373687088,0.21470561623573303,0.49280470609664917,0.2510714530944824,0.7037697434425354,0.38758763670921326,-0.8663496971130371,0.33923932909965515,-0.43680059909820557
2.318546,-0.9467005133628845,1.5029795,0.28888607025146484,0.0,0.0023277110885828733,0.0,0.0008480527903884649,0.21639887988567352,0.5202407836914062,0.25346049666404724,0.7252678871154785,0.38471123576164246,-0.8535563349723816,0.3377888798713684,-0.4305141568183899
3.170015,-1.3127198219299316,2.9168863,-0.14734017848968506,0.0,0.002423090161755681,0.0,0.0008015995263122022,0.21818907558918,0.5509225130081177,0.25592559576034546,0.7492963671684265,0.38187912106513977,-0.8398885130882263,0.33636006712913513,-0.4239005148410797
2.697901,-1.1187546253204346,2.026815,0.042901694774627686,0.0,0.001903747208416462,0.0,0.0006223172531463206,0.22008799016475677,0.5852687358856201,0.25847578048706055,0.7761588096618652,0.37909427285194397,-0.8253275156021118,0.33495378494262695,-0.4169633984565735
2.3439462,-0.9499752521514893,1.8354819,0.23009604215621948,0.0,0.0026188145857304335,0.0,0.0009950215462595224,0.22210846841335297,0.6237528324127197,0.2611207365989685,0.8061918616294861,0.37635958194732666,-0.8098583817481995,0.33357131481170654,-0.40970900654792786
0.0,0.12671245634555817,0.0,0.40474259853363037,0.0,0.0013061572099104524,0.0,0.001934444298967719,0.22426539659500122,0.666909396648407,0.2638722062110901,0.8397681713104248,0.3736780285835266,-0.7934685945510864,0.3322136104106903,-0.4021448493003845
1.7103894,1.252824068069458,0.0,1.4583995342254639,2.0663512,-2.318422555923462,1.3945724,-1.080721139907837,0.22657527029514313,0.7153428792953491,0.2667422592639923,0.877299427986145,0.3710530698299408,-0.7761505842208862,0.3308817148208618,-0.3942815661430359
2.7651122,-1.144363522529602,0.9919867,0.3496502637863159,0.0,0.0020247451029717922,0.0,0.0006805725861340761,0.22905711829662323,0.7697378993034363,0.2697453200817108,0.9192413091659546,0.36848753690719604,-0.7579013109207153,0.32957667112350464,-0.3861316442489624
