epoch,data_loss,physics_loss,total_loss
162,0.5559049248695374,0.0011976722162216902,0.557102620601654
163,0.5558645725250244,0.0011882177786901593,0.5570527911186218
164,0.5558245778083801,0.0011789135169237852,0.5570034980773926
165,0.5557848215103149,0.0011697611771523952,0.556954562664032
166,0.5557453036308289,0.0011607818305492401,0.5569061040878296
167,0.5557060241699219,0.0011519616236910224,0.5568580031394958
168,0.5556671023368835,0.00114324945025146,0.5568103790283203
169,0.5556284785270691,0.0011346018873155117,0.5567630529403687
170,0.5555902123451233,0.0011260025203227997,0.5567162036895752
171,0.5555523037910461,0.0011174322571605444,0.5566697120666504
172,0.5555148720741272,0.0011088585015386343,0.5566237568855286
173,0.5554777979850769,0.0011002634419128299,0.5565780401229858
174,0.5554410815238953,0.0010916704777628183,0.5565327405929565
175,0.5554047226905823,0.0010831180261448026,0.5564878582954407
176,0.5553686618804932,0.0010746034095063806,0.5564432740211487
177,0.5553330779075623,0.001066089840605855,0.5563991665840149
178,0.5552977919578552,0.00105756102129817,0.556355357170105
179,0.5552628636360168,0.0010490438435226679,0.5563119053840637
180,0.5552282333374023,0.0010405624052509665,0.5562688112258911
181,0.5551939606666565,0.0010321049485355616,0.5562260746955872
182,0.5551599860191345,0.0010236504022032022,0.5561836361885071
183,0.5551263689994812,0.001015215995721519,0.5561415553092957
184,0.5550930500030518,0.001006842008791864,0.5560998916625977
185,0.5550599694252014,0.0009985503274947405,0.5560585260391235
186,0.5550271272659302,0.0009903375757858157,0.5560174584388733
187,0.554994523525238,0.0009822093416005373,0.5559767484664917
188,0.5549620985984802,0.0009741905378177762,0.5559362769126892
189,0.5549299120903015,0.0009662951342761517,0.5558962225914001
190,0.5548978447914124,0.0009585125371813774,0.5558563470840454
191,0.5548660755157471,0.0009508374496363103,0.5558168888092041
192,0.5548344254493713,0.0009432858787477016,0.5557777285575867
193,0.5548028945922852,0.0009358698735013604,0.5557387471199036
194,0.5547715425491333,0.0009285812266170979,0.5557001233100891
195,0.5547404289245605,0.0009214113815687597,0.5556618571281433
196,0.5547093749046326,0.0009143702336587012,0.5556237697601318
197,0.5546784996986389,0.0009074626723304391,0.5555859804153442
198,0.5546477437019348,0.0009006735635921359,0.5555484294891357
199,0.554617166519165,0.0008939821855165064,0.5555111765861511
200,0.5545867681503296,0.0008873859187588096,0.5554741621017456
201,0.5545565485954285,0.0008808848797343671,0.555437445640564
202,0.5545265078544617,0.0008744645165279508,0.5554009675979614
203,0.5544966459274292,0.0008681074250489473,0.555364727973938
204,0.554466962814331,0.0008618062711320817,0.5553287863731384
205,0.5544374585151672,0.0008555518579669297,0.5552930235862732
206,0.5544081330299377,0.0008493275963701308,0.5552574396133423
207,0.5543790459632874,0.0008431282476522028,0.5552221536636353
208,0.5543501377105713,0.0008369601564481854,0.5551871061325073
209,0.5543214082717896,0.0008308202377520502,0.5551522374153137
210,0.5542929768562317,0.0008246920770034194,0.555117666721344
211,0.5542646646499634,0.0008185691549442708,0.5550832152366638
212,0.554236650466919,0.0008124619489535689,0.5550491213798523
213,0.5542087554931641,0.000806374941021204,0.5550151467323303
214,0.5541810393333435,0.0008003039401955903,0.5549813508987427
215,0.554153561592102,0.0007942513911984861,0.5549477934837341
216,0.5541262030601501,0.0007882275967858732,0.5549144148826599
217,0.5540990829467773,0.0007822372135706246,0.5548813343048096
218,0.5540720820426941,0.0007762813474982977,0.5548483729362488
219,0.5540452599525452,0.0007703679730184376,0.5548156499862671
220,0.5540185570716858,0.0007645034929737449,0.554783046245575
221,0.5539920926094055,0.0007586887222714722,0.5547508001327515
222,0.5539657473564148,0.0007529257563874125,0.5547186732292175
223,0.5539394617080688,0.0007472237921319902,0.5546866655349731
224,0.5539133548736572,0.000741584983188659,0.5546549558639526
225,0.5538874268531799,0.0007360072922892869,0.5546234250068665
226,0.5538615584373474,0.0007304931641556323,0.5545920729637146
227,0.5538358092308044,0.0007250451599247754,0.5545608401298523
228,0.5538102388381958,0.0007196629885584116,0.5545299053192139
229,0.5537847876548767,0.0007143483380787075,0.5544991493225098
230,0.5537594556808472,0.0007091056322678924,0.55446857213974
231,0.5537341833114624,0.0007039332995191216,0.5544381141662598
232,0.5537091493606567,0.0006988279637880623,0.5544079542160034
233,0.5536841750144958,0.0006937942816875875,0.5543779730796814
234,0.5536593198776245,0.0006888341158628464,0.5543481707572937
235,0.5536346435546875,0.0006839442066848278,0.5543186068534851
236,0.5536100268363953,0.0006791246705688536,0.5542891621589661
237,0.5535855889320374,0.0006743780104443431,0.5542599558830261
238,0.5535612106323242,0.0006697062053717673,0.5542309284210205
239,0.5535369515419006,0.0006651094881817698,0.5542020797729492
240,0.5535129308700562,0.0006605905946344137,0.5541735291481018
241,0.5534889698028564,0.0006561468471772969,0.554145097732544
242,0.5534651279449463,0.0006517774309031665,0.5541169047355652
243,0.5534413456916809,0.0006474871188402176,0.554088830947876
244,0.5534178018569946,0.0006432753289118409,0.5540610551834106
245,0.5533943772315979,0.0006391391507349908,0.5540335178375244
246,0.5533710718154907,0.0006350798648782074,0.5540061593055725
247,0.5533478856086731,0.0006310968310572207,0.5539789795875549
248,0.5533248782157898,0.000627188419457525,0.5539520382881165
249,0.553301990032196,0.0006233559688553214,0.5539253354072571
250,0.5532792210578918,0.0006196004687808454,0.553898811340332
251,0.5532566905021667,0.0006159175536595285,0.5538725852966309
252,0.5532341599464417,0.0006123095517978072,0.5538464784622192
253,0.5532118082046509,0.0006087758811190724,0.5538206100463867
254,0.5531896948814392,0.0006053146789781749,0.5537949800491333
255,0.5531676411628723,0.0006019262364134192,0.553769588470459
256,0.5531458258628845,0.0005986096803098917,0.5537444353103638
257,0.5531241297721863,0.0005953625659458339,0.5537195205688477
258,0.5531025528907776,0.0005921857082284987,0.5536947250366211
259,0.5530811548233032,0.0005890776519663632,0.5536702275276184
260,0.5530599355697632,0.0005860355449840426,0.5536459684371948
261,0.5530388355255127,0.0005830593290738761,0.5536218881607056
262,0.5530178546905518,0.0005801476654596627,0.5535979866981506
263,0.5529970526695251,0.0005772981676273048,0.5535743236541748
264,0.5529764294624329,0.0005745096132159233,0.5535509586334229
265,0.5529559254646301,0.0005717792082577944,0.5535277128219604
266,0.5529356002807617,0.0005691053811460733,0.5535047054290771
267,0.5529153347015381,0.0005664859781973064,0.5534818172454834
268,0.5528953075408936,0.0005639197188429534,0.5534592270851135
269,0.5528753995895386,0.0005614043329842389,0.553436815738678
270,0.5528556108474731,0.0005589385982602835,0.553414523601532
271,0.5528358817100525,0.0005565205356106162,0.5533924102783203
272,0.5528163909912109,0.0005541498539969325,0.5533705353736877
273,0.5527969598770142,0.000551824807189405,0.5533487796783447
274,0.5527776479721069,0.0005495449877344072,0.553327202796936
275,0.5527584552764893,0.0005473097553476691,0.5533057451248169
276,0.5527393221855164,0.0005451177712529898,0.5532844662666321
277,0.5527203679084778,0.0005429690354503691,0.5532633662223816
278,0.5527015328407288,0.0005408623837865889,0.5532423853874207
279,0.5526827573776245,0.0005387970013543963,0.553221583366394
280,0.552664041519165,0.0005367728881537914,0.5532008409500122
281,0.5526453852653503,0.0005347887636162341,0.5531801581382751
282,0.5526268482208252,0.0005328443367034197,0.5531597137451172
283,0.5526084303855896,0.0005309389089234173,0.5531393885612488
284,0.5525900721549988,0.0005290710832923651,0.5531191229820251
285,0.552571713924408,0.0005272404523566365,0.5530989766120911
286,0.5525534749031067,0.0005254460847936571,0.5530789494514465
287,0.552535355091095,0.000523686408996582,0.5530590415000916
288,0.5525172352790833,0.0005219607846811414,0.5530391931533813
289,0.5524991750717163,0.0005202673492021859,0.5530194640159607
290,0.5524812340736389,0.0005186050548218191,0.5529998540878296
291,0.5524632930755615,0.0005169723299331963,0.5529802441596985
292,0.5524454116821289,0.0005153679521754384,0.5529607534408569
293,0.5524275302886963,0.0005137912812642753,0.5529413223266602
294,0.552409827709198,0.0005122396978549659,0.5529220700263977
295,0.5523920655250549,0.0005107127944938838,0.5529027581214905
296,0.5523743629455566,0.0005092096980661154,0.5528835654258728
297,0.5523566603660583,0.0005077284295111895,0.5528643727302551
298,0.5523391366004944,0.0005062688724137843,0.5528454184532166
299,0.5523214936256409,0.0005048307357355952,0.5528263449668884
300,0.5523039698600769,0.0005034124478697777,0.5528073906898499
301,0.5522864460945129,0.0005020149401389062,0.5527884364128113
302,0.5522688627243042,0.0005006382125429809,0.5527694821357727
303,0.5522513389587402,0.0004992815083824098,0.5527506470680237
304,0.5522338151931763,0.0004979472723789513,0.5527317523956299
305,0.5522162914276123,0.0004966345150023699,0.5527129173278809
306,0.5521987080574036,0.0004953457973897457,0.5526940822601318
307,0.5521811246871948,0.0004940804792568088,0.552675187587738
308,0.5521635413169861,0.000492841238155961,0.5526564121246338
309,0.5521459579467773,0.0004916281322948635,0.5526375770568848
310,0.5521283149719238,0.0004904420347884297,0.5526187419891357
311,0.5521106123924255,0.00048928550677374,0.5525999069213867
312,0.5520929098129272,0.0004881573549937457,0.5525810718536377
313,0.5520750880241394,0.00048706080997362733,0.5525621771812439
314,0.5520573258399963,0.00048599534784443676,0.5525433421134949
315,0.552039384841919,0.00048496207455173135,0.5525243282318115
316,0.5520214438438416,0.0004839622415602207,0.5525054335594177
317,0.5520034432411194,0.0004829942190553993,0.5524864196777344
318,0.5519852638244629,0.0004820611502509564,0.5524673461914062
319,0.5519670844078064,0.0004811611433979124,0.5524482727050781
320,0.5519487857818604,0.0004802958283107728,0.5524290800094604
321,0.5519304871559143,0.00047946421545930207,0.5524099469184875
322,0.5519120097160339,0.00047866604290902615,0.5523906946182251
323,0.5518934726715088,0.00047790337703190744,0.5523713827133179
324,0.5518748164176941,0.00047717319102957845,0.5523520112037659
325,0.5518560409545898,0.00047647839528508484,0.5523325204849243
326,0.5518372058868408,0.00047581593389622867,0.5523130297660828
327,0.5518181920051575,0.0004751883680000901,0.5522933602333069
328,0.5517991185188293,0.0004745938058476895,0.552273690700531
329,0.5517799258232117,0.0004740330623462796,0.5522539615631104
330,0.5517605543136597,0.0004735065158456564,0.5522340536117554
331,0.5517411231994629,0.0004730127693619579,0.5522141456604004
332,0.5517215132713318,0.00047255464596673846,0.5521940588951111
333,0.5517017841339111,0.00047212844947353005,0.552173912525177
334,0.5516819357872009,0.00047173938946798444,0.5521536469459534
335,0.5516619086265564,0.00047138193622231483,0.5521332621574402
336,0.5516417622566223,0.00047106365673244,0.5521128177642822
337,0.5516214370727539,0.0004707764310296625,0.5520921945571899
338,0.551600992679596,0.0004705304163508117,0.5520715117454529
339,0.5515803098678589,0.0004703162412624806,0.5520506501197815
340,0.551559567451477,0.000470144470455125,0.5520297288894653
341,0.5515385270118713,0.0004700059653259814,0.5520085096359253
342,0.5515174269676208,0.0004699119017459452,0.55198734998703
343,0.5514960885047913,0.00046985154040157795,0.5519659519195557
344,0.5514745116233826,0.0004698391421698034,0.551944375038147
345,0.5514528155326843,0.00046985826338641346,0.5519226789474487
346,0.551430881023407,0.00046993099385872483,0.5519008040428162
347,0.5514087677001953,0.00047003175131976604,0.551878809928894
348,0.5513864159584045,0.00047019499470479786,0.5518566370010376
349,0.5513638854026794,0.00047037587501108646,0.5518342852592468
350,0.5513410568237305,0.00047063655802048743,0.551811695098877
351,0.5513181090354919,0.0004708920605480671,0.5517889857292175
352,0.5512948632240295,0.0004712628142442554,0.5517660975456238
353,0.551271378993988,0.00047157605877146125,0.5517429709434509
354,0.5512476563453674,0.0004720859578810632,0.5517197251319885
355,0.5512237548828125,0.0004724132304545492,0.5516961812973022
356,0.5511993169784546,0.0004731386143248528,0.5516724586486816
357,0.5511752963066101,0.0004733612295240164,0.5516486763954163
358,0.5511499047279358,0.000474520493298769,0.5516244173049927
359,0.5511258840560913,0.0004743260215036571,0.5516002178192139
360,0.5510991215705872,0.0004766330821439624,0.551575779914856
361,0.5510760545730591,0.00047529020230285823,0.551551342010498
362,0.5510460138320923,0.0004816372529603541,0.5515276789665222
363,0.5510275363922119,0.00047893135342746973,0.5515064597129822
364,0.5509882569313049,0.000505667005199939,0.5514939427375793
365,0.5509868860244751,0.0005226347129791975,0.5515094995498657
366,0.5509220361709595,0.0006823023431934416,0.5516043305397034
367,0.5509792566299438,0.0008934567449614406,0.551872730255127
368,0.5508611798286438,0.0013476961757987738,0.5522089004516602
369,0.5509685277938843,0.001187496236525476,0.5521560311317444
370,0.5508217811584473,0.0006685518310405314,0.551490306854248
371,0.5508033037185669,0.0005903177661821246,0.5513936281204224
372,0.5508748888969421,0.0009362383279949427,0.5518110990524292
373,0.5507474541664124,0.0008495247457176447,0.551596999168396
374,0.5507522821426392,0.0004812437400687486,0.5512335300445557
375,0.5507698059082031,0.0006870043580420315,0.5514568090438843
376,0.5506818294525146,0.000823218550067395,0.5515050292015076
377,0.5506935119628906,0.0005004575941711664,0.5511939525604248
378,0.5506803393363953,0.0005555665120482445,0.5512359142303467
379,0.5506067276000977,0.0007549835136160254,0.5513617396354675
380,0.5506242513656616,0.0005331597058102489,0.5511574149131775
381,0.5505892634391785,0.0005041128606535494,0.5510933995246887
382,0.5505275726318359,0.0006898895371705294,0.5512174367904663
383,0.5505458116531372,0.0005600231816060841,0.5511058568954468
384,0.5504988431930542,0.0004919517668895423,0.5509908199310303
385,0.5504509210586548,0.0006266625714488328,0.5510776042938232
386,0.5504674911499023,0.0005737973842769861,0.551041305065155
387,0.5504125356674194,0.0004996834322810173,0.5509122014045715
388,0.5503740310668945,0.0005678272573277354,0.5509418845176697
389,0.5503849387168884,0.000573349476326257,0.5509582757949829
390,0.5503230690956116,0.0005265814834274352,0.5508496761322021
391,0.5502946972846985,0.0005232644616626203,0.5508179664611816
392,0.5502939224243164,0.0005564928869716823,0.5508503913879395
393,0.5502326488494873,0.0005595147958956659,0.5507921576499939
394,0.5502152442932129,0.0005035300273448229,0.5507187843322754
395,0.5501977205276489,0.0005257728043943644,0.5507234930992126
396,0.5501431822776794,0.0005732148420065641,0.5507164001464844
397,0.5501337647438049,0.0005174565012566745,0.5506511926651001
398,0.5500959753990173,0.0005098856636323035,0.550605833530426
399,0.5500525832176208,0.000552196113858372,0.5506047606468201
400,0.550043523311615,0.0005402889219112694,0.5505838394165039
401,0.5499911904335022,0.0005353445885702968,0.5505265593528748
402,0.549963116645813,0.0005228766240179539,0.5504859685897827
403,0.5499419569969177,0.0005326326936483383,0.5504745841026306
404,0.5498902797698975,0.0005620532319881022,0.5504523515701294
405,0.5498742461204529,0.0005320458440110087,0.550406277179718
406,0.5498324632644653,0.0005289498949423432,0.5503613948822021
407,0.5497947931289673,0.0005409959121607244,0.5503357648849487
408,0.549774169921875,0.0005422035465016961,0.5503163933753967
409,0.5497235655784607,0.0005603823810815811,0.5502839684486389
410,0.5497018098831177,0.0005385528784245253,0.5502403378486633
411,0.5496599674224854,0.000539409345947206,0.5501993894577026
412,0.5496230125427246,0.0005454248748719692,0.5501684546470642
413,0.5495967864990234,0.0005458386149257421,0.5501426458358765
414,0.549547553062439,0.0005656681023538113,0.5501132011413574
415,0.549525260925293,0.0005518023972399533,0.5500770807266235
416,0.5494764447212219,0.0005598829593509436,0.5500363111495972
417,0.5494466423988342,0.0005492813652381301,0.5499958992004395
418,0.5494062304496765,0.0005520399427041411,0.5499582886695862
419,0.5493664741516113,0.000557318446226418,0.5499237775802612
420,0.5493341684341431,0.0005570086650550365,0.5498911738395691
421,0.5492862462997437,0.0005727893440052867,0.5498590469360352
422,0.5492597818374634,0.0005674874410033226,0.5498272776603699
423,0.549205482006073,0.0005901340628042817,0.5497956275939941
424,0.5491835474967957,0.0005827134591527283,0.5497662425041199
425,0.54912269115448,0.0006175487069413066,0.5497402548789978
426,0.5491085648536682,0.0006155517767183483,0.5497241020202637
427,0.5490362644195557,0.000684803060721606,0.5497210621833801
428,0.5490396022796631,0.0007127440185286105,0.5497523546218872
429,0.5489465594291687,0.0008680155733600259,0.5498145818710327
430,0.548984169960022,0.0009655214380472898,0.5499497056007385
431,0.5488568544387817,0.0011691638501361012,0.550025999546051
432,0.5489248633384705,0.0011204913025721908,0.550045371055603
433,0.5487776398658752,0.0009811145719140768,0.5497587323188782
434,0.5487971305847168,0.000655186886433512,0.5494523048400879
435,0.5487379431724548,0.000593398988712579,0.5493313670158386
436,0.5486757755279541,0.0007619794341735542,0.5494377613067627
437,0.5486978888511658,0.0008917065570130944,0.5495895743370056
438,0.5486021041870117,0.0009424572926945984,0.5495445728302002
439,0.5486074686050415,0.0007573951734229922,0.5493648648262024
440,0.5485305786132812,0.0006311548058874905,0.5491617321968079
441,0.5484905242919922,0.0006259846850298345,0.5491164922714233
442,0.5484853386878967,0.0007077026530168951,0.5491930246353149
443,0.5483962297439575,0.0008323577931150794,0.5492286086082458
444,0.5484117269515991,0.0007523326785303652,0.5491640567779541
445,0.5483248829841614,0.000685507373418659,0.5490103960037231
446,0.5483009815216064,0.0006005351897329092,0.5489014983177185
447,0.5482644438743591,0.0006159832119010389,0.548880398273468
448,0.5481991767883301,0.0007103793323040009,0.5489095449447632
449,0.5481938719749451,0.0007389304810203612,0.5489327907562256
450,0.5481070876121521,0.0007829834939911962,0.5488900542259216
451,0.5481045246124268,0.0007052863365970552,0.548809826374054
452,0.5480245351791382,0.0006765601574443281,0.5487011075019836
453,0.5479992032051086,0.0006160243647173047,0.5486152172088623
454,0.5479514598846436,0.0006148543325252831,0.5485663414001465
455,0.5478934049606323,0.0006553896819241345,0.5485488176345825
456,0.5478730797767639,0.0006758664385415614,0.5485489368438721
457,0.5477948188781738,0.000754110689740628,0.5485489368438721
458,0.5477887392044067,0.0007690917700529099,0.5485578179359436
459,0.5476943254470825,0.0008506121812388301,0.5485449433326721
460,0.5477028489112854,0.0008371518924832344,0.5485399961471558
461,0.5475943088531494,0.0008883759146556258,0.5484826564788818
462,0.5476099252700806,0.0008099069236777723,0.5484198331832886
463,0.5475042462348938,0.000802475493401289,0.5483067035675049
464,0.547499418258667,0.0007002776255831122,0.5481997132301331
465,0.5474212765693665,0.0006794581422582269,0.5481007099151611
466,0.5473856329917908,0.0006434052484109998,0.5480290651321411
467,0.5473364591598511,0.0006445450126193464,0.5479810237884521
468,0.5472798347473145,0.0006707551656290889,0.5479505658149719
469,0.5472487211227417,0.000689064443577081,0.54793781042099
470,0.547173023223877,0.0007730122306384146,0.547946035861969
471,0.547170102596283,0.0008371544536203146,0.5480072498321533
